file_id;speaker_name;speaker_party;speech_text;jaar;date;kamer;category;title;url;meta_url;vergadernummer;standardized_name;speech_text_en;final_label
h-tk-20152016-62-13;Staatssecretaris Dekker;VVD;Ik ga dat gesprek graag aan, zonder op voorhand direct te zeggen dat we het anders gaan doen. Ik wil die verhalen ook weleens horen. Ik heb namelijk eergisteren een brief gekregen, ook ondertekend door dezelfde Onderwijscoöperatie, waarin staat: ga door met het proces, we staan er voor de volle 100% achter, chapeau! Normaal is de Onderwijscoöperatie er altijd als de kippen bij om overal kanttekeningen bij te zetten. Ik begrijp dus het probleem niet zo. Als de heer Van Meenen echter andere signalen krijgt, ga ik het graag na.;2015-2016;9-3-2016;tk;handelingen;13 Advies Platform Onderwijs2032;https://zoek.officielebekendmakingen.nl/h-tk-20152016-62-13.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-62-13.xml;nr. 62, item 13;dekker;I would like to have that conversation without saying in advance that we are going to do things differently. I would like to hear those stories too. I received a letter the day before yesterday, also signed by the same Education Cooperative, which states: continue with the process, we support it 100%, chapeau! Normally, the Education Cooperative is always quick to comment on everything. So I don't really understand the problem. However, if Mr Van Meenen receives other signals, I will be happy to investigate.;0
h-tk-20152016-57-7;De heer Omtzigt;CDA;"Voorzitter, aanvullend. We kunnen de minister gewoon vragen om niet onder de WOB, maar onder artikel 68 van de Grondwet een besluit te nemen. Dan moet hij ons vertellen wat hiervan openbaar gemaakt kan worden. Wat we nu hebben gezien, is helemaal wit gemaakt. Er staat wel één interessante zin in, namelijk: ""Gaat ermee akkoord dat in de wetstekst de reikwijdte van de regeling expliciet wordt beperkt tot banken. Dat geeft een groot staatssteunrisico."" Dat stukje is de minister vergeten wit te maken. Daar gaat het hele dossier over; voor de rest is het allemaal wit gemaakt.
Het gaat waarschijnlijk over een boete van 500 miljoen. Wij zouden daarom graag dat besluit voor 18.00 uur ontvangen. Daarbij zou ik graag de andere mails en stukken over het staatssteunrisico die intern beschikbaar waren, ontvangen. Verder is het heel belangrijk dat wij de communicatie krijgen van de afgelopen twee jaar tussen de Europese Commissie en de Nederlandse regering tot het moment dat de vertrouwelijke procedure begon. Die communicatie kan ook naar de Kamer worden gestuurd.";2015-2016;18-2-2016;tk;handelingen;7 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20152016-57-7.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-57-7.xml;nr. 57, item 7;omtzigt;"Chairman, additionally. We can simply ask the minister not to make a decision under the WOB, but under Article 68 of the Constitution. Then he must tell us what of this can be made public. What we have now seen has been made completely white. It does contain one interesting sentence, namely: ""Agrees that the legal text explicitly limits the scope of the scheme to banks. This poses a major state aid risk."" The minister forgot to whiten that part. That's what the whole file is about; the rest is all white.
It is probably a fine of 500 million. We would therefore like to receive that decision before 6 p.m. I would also like to receive the other emails and documents about the state aid risk that were available internally. Furthermore, it is very important that we receive communications from the past two years between the European Commission and the Dutch government until the confidential procedure began. That communication can also be sent to the House.";0
h-tk-20152016-76-7;Mevrouw Thieme;PvdD;Ah, ik ben ook niet gebeld.;2015-2016;13-4-2016;tk;handelingen;7 Uitslag raadgevend referendum associatieverdrag met Oekraïne;https://zoek.officielebekendmakingen.nl/h-tk-20152016-76-7.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-76-7.xml;nr. 76, item 7;thieme;Ah, I didn't get a call either.;0
h-tk-20152016-55-32;Mevrouw Voortman;GroenLinks;Steun voor de brief en steun voor het debat.;2015-2016;16-2-2016;tk;handelingen;32 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20152016-55-32.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-55-32.xml;nr. 55, item 32;voortman;Support for the letter and support for the debate.;0
h-tk-20152016-54-12;De heer Sjoerdsma;D66;"Misschien moet de heer Zijlstra, zoals hijzelf ook al suggereerde, in de Handelingen maar eens teruglezen wat de heer Pechtold precies zei. Dat lijkt mij verstandig. Ik zie de heer Zijlstra gebaren dat hij dat niet gaat doen, maar ik raad hem aan om dat toch wél te doen. Dan kan hij precies lezen wat collega Pechtold zei over wat er bij ambtenaren van Algemene Zaken bekend was.
Toch nog even iets over die opvang in de regio. De heer Zijlstra claimt die als zijn alleenrecht, maar ik denk dat elke partij in de Kamer opvang in de regio belangrijk vindt. En dat is het niet alleen. Aan het eind van dit debat wil ik ook nog wel even hebben gezegd dat het zijn kabinet was dat een miljard heeft bezuinigd op ontwikkelingssamenwerking, iets wat juist zo cruciaal is voor opvang in de regio. Mede dankzij de oppositie is daar nu een heleboel aan gedaan. Dat is goed, maar het is de vraag of het voldoende is.";2015-2016;11-2-2016;tk;handelingen;12 Instroom van asielzoekers;https://zoek.officielebekendmakingen.nl/h-tk-20152016-54-12.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-54-12.xml;nr. 54, item 12;sjoerdsma;"Perhaps Mr Zijlstra should, as he himself suggested, read back in the Acts what exactly Mr Pechtold said. That seems sensible to me. I see Mr Zijlstra gesturing that he is not going to do that, but I advise him to do so anyway. Then he can read exactly what colleague Pechtold said about what was known to General Affairs officials.
Just something about the reception in the region. Mr Zijlstra claims this as his exclusive right, but I think that every party in the House considers shelter in the region important. And it's not just that. At the end of this debate I would also like to say that it was his cabinet that cut one billion in development cooperation, something that is so crucial for reception in the region. Partly thanks to the opposition, a lot has now been done about this. That is good, but the question is whether it is enough.";1
h-tk-20152016-35-13;De heer Van der Staaij;SGP;Steun.;2015-2016;9-12-2015;tk;handelingen;13 Extra regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20152016-35-13.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-35-13.xml;nr. 35, item 13;van der van der staaij;Support.;0
h-tk-20152016-48-11;Mevrouw Volp;PvdA;Misschien mag ik dan heel even terugkomen op de vorige motie. Kunnen wij de termijn iets naar voren schuiven? Wij hebben het nu over 1 oktober. Dat was deels ook op basis van de tijd die mogelijk hiervoor nodig zou zijn. Nu komt die voorhang erbij. Dat begrijpen wij, maar kan dat dan naar 1 juli? Dan kunnen wij deze motie aanhouden.;2015-2016;28-1-2016;tk;handelingen;11 Wijziging Tabakswet;https://zoek.officielebekendmakingen.nl/h-tk-20152016-48-11.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-48-11.xml;nr. 48, item 11;volp;Perhaps I can briefly return to the previous motion. Can we move the deadline forward a little? We are now talking about October 1st. This was partly based on the time that this might require. Now the veil is added. We understand that, but can that be moved to July 1? Then we can defer this motion.;0
h-tk-20152016-38-11;Mevrouw Agema;PVV;Sorry? Mevrouw Van Ark staat hier de kooltjes uit het vuur te halen voor de heer Van Dijk! Laten wij wel wezen. En ik vind haar heel moedig, want heel goed is het mogelijk dat de heer Van Dijk straks op Twitter mevrouw Van Ark nog een mes in de rug steekt, zoals hij dat bij mij ook deed vorige week.;2015-2016;16-12-2015;tk;handelingen;11 Extra regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20152016-38-11.html;https://zoek.officielebekendmakingen.nl/h-tk-20152016-38-11.xml;nr. 38, item 11;agema;Sorry? Mrs. Van Ark is here pulling the coals out of the fire for Mr. Van Dijk! Let's face it. And I think she is very brave, because it is very possible that Mr Van Dijk will soon stab Ms Van Ark in the back on Twitter, just as he did to me last week.;1
h-tk-20162017-74-7;De heer Graus;PVV;Zowel mijn voorganger op dit dossier, mevrouw Klever, als ikzelf heb daar al eerder tegen geageerd. Wij steunen beide verzoeken uiteraard van harte, zowel het verzoek om een debat als het verzoek om een brief.;2016-2017;11-5-2017;tk;handelingen;7 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20162017-74-7.html;https://zoek.officielebekendmakingen.nl/h-tk-20162017-74-7.xml;nr. 74, item 7;graus;Both my predecessor on this dossier, Mrs Klever, and I have previously opposed this. We naturally fully support both requests, both the request for a debate and the request for a letter.;0
h-tk-20162017-16-28;De heer Madlener;PVV;Ik doe dat met een motie, want ik vind het een belangrijke uitspraak dat we dat willen. Ik verwijs daarvoor naar ons verkiezingsprogramma. Daarin is dat keurig gedekt. Die dekking komt vooral op buitenlanduitgaven te staan. Wij vinden dat het geld in Nederland moet worden besteed en dat wij de Nederlander belastingverlichting moeten geven. De PvdA heeft de belasting alleen maar opgeschroefd in de afgelopen jaren. Het wordt tijd voor een koopkrachtverbetering. Die zouden we kunnen realiseren door de motorrijtuigenbelasting te halveren. Het voordeel daarvan is dat het ook nog eens eerlijker wordt, want dan wordt het bezit van de auto niet belast, maar alleen het gebruik via de accijnzen. Ik zal u straks vertellen dat Nederlanders al meer dan genoeg betalen voor die auto. We zijn kampioen in het gebruiken van de auto als melkkoe. De PVV vindt dat dat eens moet stoppen.;2016-2017;1-11-2016;tk;handelingen;28 Begroting Infrastructuur en Milieu;https://zoek.officielebekendmakingen.nl/h-tk-20162017-16-28.html;https://zoek.officielebekendmakingen.nl/h-tk-20162017-16-28.xml;nr. 16, item 28;madlener;I do this with a motion, because I think it is an important statement that we want that. I refer to our election manifesto. This is neatly covered. This coverage mainly covers foreign expenditure. We believe that the money should be spent in the Netherlands and that we should give Dutch people tax relief. The PvdA has only increased taxes in recent years. It is time for an improvement in purchasing power. We could achieve this by halving the motor vehicle tax. The advantage of this is that it also becomes fairer, because then the ownership of the car is not taxed, but only the use via excise duties. I'll tell you later that Dutch people already pay more than enough for that car. We are champions in using the car as a cash cow. The PVV believes that this should stop.;0
h-tk-20162017-46-22;De heer Verhoeven;D66;Dat heb ik ook geconstateerd.;2016-2017;31-1-2017;tk;handelingen;22 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20162017-46-22.html;https://zoek.officielebekendmakingen.nl/h-tk-20162017-46-22.xml;nr. 46, item 22;verhoeven;I have noticed that too.;0
h-tk-20162017-31-27;De heer Azmani;VVD;De heer Van Klaveren heeft het over subsidie aan de Gülenbeweging, maar ik kan mij niet voorstellen dat het Rijk of deze minister subsidie verstrekt aan de Gülenbeweging. Dat is niet waar. Misschien heeft een gemeente subsidie verstrekt aan de Gülenbeweging, maar dat betekent niet dat de motie die hierover in de Kamer werd ingediend, aangenomen moet worden, want die ging hier niet over. Dat zou de schijn wekken dat deze minister daadwerkelijk subsidie verstrekt aan de Gülenbeweging. Het is makkelijk om nu even sec moties te noemen, maar dan moet je wel de context weten.;2016-2017;6-12-2016;tk;handelingen;27 Begroting Sociale Zaken en Werkgelegenheid;https://zoek.officielebekendmakingen.nl/h-tk-20162017-31-27.html;https://zoek.officielebekendmakingen.nl/h-tk-20162017-31-27.xml;nr. 31, item 27;azmani;Mr Van Klaveren talks about subsidies to the Gülen movement, but I cannot imagine that the government or this minister provides subsidies to the Gülen movement. That's not true. Perhaps a municipality has provided a subsidy to the Gülen movement, but that does not mean that the motion submitted on this matter in Parliament should be adopted, because it was not about this. That would give the impression that this minister actually provides a subsidy to the Gülen movement. It is easy to just mention simple motions, but then you have to know the context.;0
